,_id,date,query_reference,user_id,query,result,result_index
0,61b31c32bf4b332e08b569dd,2021-11-30 18:22:58.950000,1825813912,LVwJIhX6A8ZszzAtB8aAR4K4N363,ECLINLHR2018240,ECLINLHR2018990,2
1,61b31c32bf4b332e08b569de,2021-11-30 18:23:22.725000,-656554378,LVwJIhX6A8ZszzAtB8aAR4K4N363,ECLINLHR2018990,ECLINLHR2018240,4
2,61b31c32bf4b332e08b569df,2021-11-30 18:23:33.539000,-656554378,LVwJIhX6A8ZszzAtB8aAR4K4N363,ECLINLHR2018990,ECLINLHR2018240,4
3,61b31c32bf4b332e08b569e0,2021-11-30 18:58:22.492000,-1125091951,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLHR2021217,ECLINLPHR2021301,2
4,61b31c32bf4b332e08b569e1,2021-11-30 18:58:22.492000,-1125091951,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLHR2021217,ECLINLPHR2020114,3
5,61b31c32bf4b332e08b569e2,2021-11-30 19:02:24.009000,-1125091951,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLHR2021217,ECLINLPHR2021301,2
6,61b31c32bf4b332e08b569e3,2021-11-30 19:02:24.009000,-1125091951,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLHR2021217,ECLINLPHR2020114,3
7,61b31c32bf4b332e08b569e4,2021-11-30 19:02:28.764000,-1125091951,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLHR2021217,ECLINLPHR2021301,2
8,61b31c32bf4b332e08b569e5,2021-11-30 19:02:28.764000,-1125091951,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLHR2021217,ECLINLPHR2020114,3
9,61b31c32bf4b332e08b569e6,2021-11-30 19:03:06.544000,-1125091951,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLHR2021217,ECLINLPHR2021301,2
10,61b31c32bf4b332e08b569e7,2021-11-30 19:03:06.544000,-1125091951,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLHR2021217,ECLINLPHR2020114,3
11,61b31c32bf4b332e08b569e8,2021-11-30 19:03:59.974000,-1875079515,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLPHR2021301,ECLINLHR2021217,13
12,61b31c32bf4b332e08b569e9,2021-11-30 19:03:59.974000,-1875079515,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLPHR2021301,ECLINLPHR2020114,3
13,61b31c32bf4b332e08b569ea,2021-11-30 19:04:01.997000,-1125091951,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLHR2021217,ECLINLPHR2020114,3
14,61b31c32bf4b332e08b569eb,2021-11-30 19:04:01.997000,-1125091951,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLHR2021217,ECLINLPHR2021301,2
15,61b31c32bf4b332e08b569ec,2021-11-30 19:04:41.778000,-397277786,ejV6m2rTgyVbi4Gt2t2lMQSI8E22,ECLINLPHR2020114,ECLINLPHR2021301,1
16,61b31c32bf4b332e08b569ed,2021-11-30 19:32:31.726000,-1349580307,CcMxhyvHuhI1rT5tV3H3,ECLINLPHR2013985,ECLINLHR2009BF3917,2
17,61b31c32bf4b332e08b569ee,2021-11-30 19:33:31.069000,832045967,CcMxhyvHuhI1rT5tV3H3,ECLINLRBROT20219087,ECLINLRBOVE20203816,0
18,61b31c32bf4b332e08b569ef,2021-11-30 19:33:39.801000,832045967,CcMxhyvHuhI1rT5tV3H3,ECLINLRBROT20219087,ECLINLRBOVE20203816,0
19,61b31c32bf4b332e08b569f0,2021-11-30 19:33:51.007000,832045967,CcMxhyvHuhI1rT5tV3H3,ECLINLRBROT20219087,ECLINLRBOVE20203816,0
20,61b31c32bf4b332e08b569f1,2021-11-30 19:46:03.282000,-234958513,9nLxwcqWW620dFKCyhbw,ECLINLHR20211615,ECLINLGHAMS2020379,1
21,61b31c32bf4b332e08b569f2,2021-11-30 19:46:03.282000,-234958513,9nLxwcqWW620dFKCyhbw,ECLINLHR20211615,ECLINLRBDHA20198318,2
22,61b31c32bf4b332e08b569f3,2021-11-30 19:46:10.782000,-1066985222,9nLxwcqWW620dFKCyhbw,ECLINLGHAMS2020379,ECLINLRBDHA20198318,2
23,61b31c32bf4b332e08b569f4,2021-11-30 19:46:10.782000,-1066985222,9nLxwcqWW620dFKCyhbw,ECLINLGHAMS2020379,ECLINLGHAMS202085,3
24,61b31c32bf4b332e08b569f5,2021-11-30 19:46:17.132000,-1066985222,9nLxwcqWW620dFKCyhbw,ECLINLGHAMS2020379,ECLINLRBDHA20198318,2
25,61b31c32bf4b332e08b569f6,2021-11-30 19:46:17.132000,-1066985222,9nLxwcqWW620dFKCyhbw,ECLINLGHAMS2020379,ECLINLGHAMS202085,3
26,61b31c32bf4b332e08b569f7,2021-11-30 19:46:49.392000,-767675092,9nLxwcqWW620dFKCyhbw,ECLINLGHAMS202085,ECLINLRBNHO20177627,2
27,61b31c32bf4b332e08b569f8,2021-11-30 20:05:58.108000,-712581658,Mi6ujga1cq78D2pVMzkx,ECLINLRBAMS20174788,ECLINLRBROT20178377,0
28,61b31c32bf4b332e08b569f9,2021-11-30 20:06:38.276000,-712581658,Mi6ujga1cq78D2pVMzkx,ECLINLRBAMS20174788,ECLINLRBROT20178377,0
29,61b31c32bf4b332e08b569fa,2021-11-30 20:25:55.869000,434436342,x2SuwrF3Wc99BVLW0Yxf,ECLINLHR2002AE9244,ECLINLHR2003AF9439,1
30,61b31c32bf4b332e08b569fb,2021-11-30 21:56:54.688000,-446686796,XwG1OH8qfSeH0z5vtr63vutXsmm1,ECLINLHR20211339,ECLINLGHDHA202116,0
31,61b31c32bf4b332e08b569fc,2021-11-30 21:57:38.891000,-446686796,XwG1OH8qfSeH0z5vtr63vutXsmm1,ECLINLHR20211339,ECLINLGHDHA202116,0
32,61b31c32bf4b332e08b569fd,2021-11-30 21:58:04.765000,-446686796,XwG1OH8qfSeH0z5vtr63vutXsmm1,ECLINLHR20211339,ECLINLGHDHA202116,0
33,61b31c32bf4b332e08b569fe,2021-12-01 07:27:50.931000,936656058,2RVK2wH92vNa7uWllD9lkCJ1RaB3,ECLINLRBGEL20215848,ECLINLRBNHO20213978,8
34,61b31c32bf4b332e08b569ff,2021-12-01 07:27:51.152000,-1933648237,2RVK2wH92vNa7uWllD9lkCJ1RaB3,ECLINLRBNHO20213978,ECLINLGHSHE20212188,6
35,61b31c32bf4b332e08b56a00,2021-12-01 07:38:01.950000,-1262714442,H9xXNejBISfVa9nLIXow,ECLINLRBROT202111442,ECLINLRBOBR20214149,1
36,61b31c32bf4b332e08b56a01,2021-12-01 07:38:16.812000,-694816026,H9xXNejBISfVa9nLIXow,ECLINLRBOBR20214149,ECLINLRBROT202111442,3
37,61b31c32bf4b332e08b56a02,2021-12-01 08:42:49.697000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLCRVB2010BM1699,0
38,61b31c32bf4b332e08b56a03,2021-12-01 08:42:53.299000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLCRVB2010BM1699,0
39,61b31c32bf4b332e08b56a04,2021-12-01 08:45:04.942000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLCRVB2010BM1699,0
40,61b31c32bf4b332e08b56a05,2021-12-01 08:45:10.012000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLCRVB2010BM1699,0
41,61b31c32bf4b332e08b56a06,2021-12-01 08:45:35.891000,728017090,kDBYftrzh1fvtavjGtan,ECLINLRBROT20217057,ECLINLRBROT20217054,0
42,61b31c32bf4b332e08b56a07,2021-12-01 08:45:35.891000,728017090,kDBYftrzh1fvtavjGtan,ECLINLRBROT20217057,ECLINLRBLIM20217041,1
43,61b31c32bf4b332e08b56a08,2021-12-01 08:45:40.643000,-1337877211,kDBYftrzh1fvtavjGtan,ECLINLRBROT20217054,ECLINLRBROT20217057,2
44,61b31c32bf4b332e08b56a09,2021-12-01 08:45:40.643000,-1337877211,kDBYftrzh1fvtavjGtan,ECLINLRBROT20217054,ECLINLRBLIM20217041,3
45,61b31c32bf4b332e08b56a0a,2021-12-01 08:45:42.468000,728017090,kDBYftrzh1fvtavjGtan,ECLINLRBROT20217057,ECLINLRBLIM20217041,1
46,61b31c32bf4b332e08b56a0b,2021-12-01 08:45:50.186000,-263770011,RiLrgnAckBSRLCn9U3QkRThQp5H2,ECLINLRBNHO20206625,ECLINLGHDHA20211057,19
47,61b31c32bf4b332e08b56a0c,2021-12-01 08:45:51.213000,728017090,kDBYftrzh1fvtavjGtan,ECLINLRBROT20217057,ECLINLRBLIM20217041,1
48,61b31c32bf4b332e08b56a0d,2021-12-01 08:45:59.029000,728017090,kDBYftrzh1fvtavjGtan,ECLINLRBROT20217057,ECLINLRBLIM20217041,1
49,61b31c32bf4b332e08b56a0e,2021-12-01 08:46:25.704000,1806186734,kDBYftrzh1fvtavjGtan,ECLINLRBLIM20217041,ECLINLRBROT20217057,2
50,61b31c32bf4b332e08b56a0f,2021-12-01 08:48:06.399000,581660539,RiLrgnAckBSRLCn9U3QkRThQp5H2,ECLINLGHARL20218661,ECLINLGHDHA20211057,12
51,61b31c32bf4b332e08b56a10,2021-12-01 09:01:07.946000,1751630631,kDBYftrzh1fvtavjGtan,ECLINLRBZWB20214727,ECLINLRBZWB20213429,0
52,61b31c32bf4b332e08b56a11,2021-12-01 09:01:58.080000,1255782087,kDBYftrzh1fvtavjGtan,ECLINLRBZWB20213429,ECLINLRBZWB20214727,1
53,61b31c32bf4b332e08b56a12,2021-12-01 09:09:22.284000,-354557096,6PJDZ0HJxIbeqUqw137u,ECLINLRBNHO202110055,ECLINLRBAMS20161652,0
54,61b31c32bf4b332e08b56a13,2021-12-01 09:13:13.084000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLCRVB2010BM1699,0
55,61b31c32bf4b332e08b56a14,2021-12-01 09:13:13.084000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLRBSGR2008BD1612,2
56,61b31c32bf4b332e08b56a15,2021-12-01 09:13:17.059000,1304154205,JM7uxdTNW9Nn3NjsqiFQvTMJrhj1,ECLINLRVS2004AO8867,ECLINLRVS2008BD9940,2
57,61b31c32bf4b332e08b56a16,2021-12-01 09:13:24.739000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLCRVB2010BM1699,0
58,61b31c32bf4b332e08b56a17,2021-12-01 09:13:24.739000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLRBSGR2008BD1612,2
59,61b31c32bf4b332e08b56a18,2021-12-01 09:13:44.137000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLCRVB2010BM1699,0
60,61b31c32bf4b332e08b56a19,2021-12-01 09:13:44.137000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLRBSGR2008BD1612,2
61,61b31c32bf4b332e08b56a1a,2021-12-01 09:13:48.081000,-978476989,kDBYftrzh1fvtavjGtan,ECLINLCRVB2010BM1699,ECLINLCRVB20211803,2
62,61b31c32bf4b332e08b56a1b,2021-12-01 09:13:48.081000,-978476989,kDBYftrzh1fvtavjGtan,ECLINLCRVB2010BM1699,ECLINLRBSGR2008BD1612,0
63,61b31c32bf4b332e08b56a1c,2021-12-01 09:13:52.768000,2033452683,zTFmuHUQSLUyTy8n9zgeJ8fWe3f1,ECLINLRBAMS20212098,ECLINLRBAMS2021358,0
64,61b31c32bf4b332e08b56a1d,2021-12-01 09:13:52.768000,2033452683,zTFmuHUQSLUyTy8n9zgeJ8fWe3f1,ECLINLRBAMS20212098,ECLINLRBAMS20197646,5
65,61b31c32bf4b332e08b56a1e,2021-12-01 09:13:55.586000,1221414290,JM7uxdTNW9Nn3NjsqiFQvTMJrhj1,ECLINLRVS2008BD9940,ECLINLRVS2004AO8867,6
66,61b31c32bf4b332e08b56a1f,2021-12-01 09:14:02.418000,1221414290,JM7uxdTNW9Nn3NjsqiFQvTMJrhj1,ECLINLRVS2008BD9940,ECLINLRVS2004AO8867,6
67,61b31c32bf4b332e08b56a20,2021-12-01 09:14:05.046000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLCRVB2010BM1699,0
68,61b31c32bf4b332e08b56a21,2021-12-01 09:14:05.046000,357187401,kDBYftrzh1fvtavjGtan,ECLINLCRVB20211803,ECLINLRBSGR2008BD1612,2
69,61b31c32bf4b332e08b56a22,2021-12-01 09:14:15.256000,-978476989,kDBYftrzh1fvtavjGtan,ECLINLCRVB2010BM1699,ECLINLRBSGR2008BD1612,0
70,61b31c32bf4b332e08b56a23,2021-12-01 09:14:15.256000,-978476989,kDBYftrzh1fvtavjGtan,ECLINLCRVB2010BM1699,ECLINLCRVB20211803,2
71,61b31c32bf4b332e08b56a24,2021-12-01 09:14:22.324000,-909789257,kDBYftrzh1fvtavjGtan,ECLINLRBSGR2008BD1612,ECLINLCRVB2010BM1699,0
72,61b31c32bf4b332e08b56a25,2021-12-01 09:14:22.324000,-909789257,kDBYftrzh1fvtavjGtan,ECLINLRBSGR2008BD1612,ECLINLCRVB20211803,10
73,61b31c32bf4b332e08b56a26,2021-12-01 09:14:29.234000,-161160774,zTFmuHUQSLUyTy8n9zgeJ8fWe3f1,ECLINLRBAMS2021358,ECLINLRBAMS20197646,0
74,61b31c32bf4b332e08b56a27,2021-12-01 09:14:34.735000,-909789257,kDBYftrzh1fvtavjGtan,ECLINLRBSGR2008BD1612,ECLINLCRVB2010BM1699,0
75,61b31c32bf4b332e08b56a28,2021-12-01 09:14:34.735000,-909789257,kDBYftrzh1fvtavjGtan,ECLINLRBSGR2008BD1612,ECLINLCRVB20211803,10
76,61b31c32bf4b332e08b56a29,2021-12-01 09:14:37.299000,-978476989,kDBYftrzh1fvtavjGtan,ECLINLCRVB2010BM1699,ECLINLCRVB20211803,2
77,61b31c32bf4b332e08b56a2a,2021-12-01 09:16:46.064000,-699649470,kDBYftrzh1fvtavjGtan,ECLINLHR20211047,ECLINLHR2020831,0
78,61b31c32bf4b332e08b56a2b,2021-12-01 09:19:49.124000,442604853,Ed81mKWoo1Zp3ViCcYvKH2rLzAE3,ECLINLRBROT202111069,ECLINLRBROT20207915,0
79,61b31c32bf4b332e08b56a2c,2021-12-01 09:24:46.228000,-446686796,XwG1OH8qfSeH0z5vtr63vutXsmm1,ECLINLHR20211339,ECLINLGHDHA202116,0
80,61b31c32bf4b332e08b56a2d,2021-12-01 09:24:46.228000,-446686796,XwG1OH8qfSeH0z5vtr63vutXsmm1,ECLINLHR20211339,ECLINLGHDHA202155,17
81,61b31c32bf4b332e08b56a2e,2021-12-01 09:24:56.646000,-446686796,XwG1OH8qfSeH0z5vtr63vutXsmm1,ECLINLHR20211339,ECLINLGHDHA202116,0
82,61b31c32bf4b332e08b56a2f,2021-12-01 09:24:56.646000,-446686796,XwG1OH8qfSeH0z5vtr63vutXsmm1,ECLINLHR20211339,ECLINLGHDHA202155,17
83,61b31c32bf4b332e08b56a30,2021-12-01 09:25:46.187000,-699649470,kDBYftrzh1fvtavjGtan,ECLINLHR20211047,ECLINLHR2020831,0
84,61b31c32bf4b332e08b56a31,2021-12-01 09:25:52.455000,-699649470,kDBYftrzh1fvtavjGtan,ECLINLHR20211047,ECLINLHR2020831,0
85,61b31c32bf4b332e08b56a32,2021-12-01 09:25:56.940000,-766860289,kDBYftrzh1fvtavjGtan,ECLINLHR2020831,ECLINLHR20211047,0
86,61b31c32bf4b332e08b56a33,2021-12-01 09:26:03.303000,-766860289,kDBYftrzh1fvtavjGtan,ECLINLHR2020831,ECLINLHR20211047,0
87,61b31c32bf4b332e08b56a34,2021-12-01 09:26:03.697000,-1180977006,n61qHstQnWiViwWB57yu,ECLINLGHARL20197731,ECLINLGHARL20169858,0
88,61b31c32bf4b332e08b56a35,2021-12-01 09:26:03.697000,-1180977006,n61qHstQnWiViwWB57yu,ECLINLGHARL20197731,ECLINLRBROT20183150,1
89,61b31c32bf4b332e08b56a36,2021-12-01 09:26:03.697000,-1180977006,n61qHstQnWiViwWB57yu,ECLINLGHARL20197731,ECLINLRBGEL20144745,2
90,61b31c32bf4b332e08b56a37,2021-12-01 09:26:14.506000,-1180977006,n61qHstQnWiViwWB57yu,ECLINLGHARL20197731,ECLINLGHARL20169858,0
91,61b31c32bf4b332e08b56a38,2021-12-01 09:26:14.506000,-1180977006,n61qHstQnWiViwWB57yu,ECLINLGHARL20197731,ECLINLRBROT20183150,1
92,61b31c32bf4b332e08b56a39,2021-12-01 09:26:14.506000,-1180977006,n61qHstQnWiViwWB57yu,ECLINLGHARL20197731,ECLINLRBGEL20144745,2
93,61b31c32bf4b332e08b56a3a,2021-12-01 09:26:57.083000,394237131,n61qHstQnWiViwWB57yu,ECLINLGHARL20169858,ECLINLGHARL20197731,8
94,61b31c32bf4b332e08b56a3b,2021-12-01 09:26:57.083000,394237131,n61qHstQnWiViwWB57yu,ECLINLGHARL20169858,ECLINLRBGEL20144745,13
95,61b31c32bf4b332e08b56a3c,2021-12-01 09:29:05.569000,394237131,n61qHstQnWiViwWB57yu,ECLINLGHARL20169858,ECLINLGHARL20197731,8
96,61b31c32bf4b332e08b56a3d,2021-12-01 09:29:05.569000,394237131,n61qHstQnWiViwWB57yu,ECLINLGHARL20169858,ECLINLRBGEL20144745,13
97,61b31c32bf4b332e08b56a3e,2021-12-01 09:29:07.765000,-1180977006,n61qHstQnWiViwWB57yu,ECLINLGHARL20197731,ECLINLRBROT20183150,1
98,61b31c32bf4b332e08b56a3f,2021-12-01 09:29:07.765000,-1180977006,n61qHstQnWiViwWB57yu,ECLINLGHARL20197731,ECLINLRBGEL20144745,2
99,61b31c32bf4b332e08b56a40,2021-12-01 09:29:12.015000,-1551643575,n61qHstQnWiViwWB57yu,ECLINLRBROT20183150,ECLINLGHARL20197731,8
100,61b31c32bf4b332e08b56a41,2021-12-01 09:29:12.015000,-1551643575,n61qHstQnWiViwWB57yu,ECLINLRBROT20183150,ECLINLRBGEL20144745,4
101,61b31c32bf4b332e08b56a42,2021-12-01 09:30:20.202000,1396822808,FDnYuATxlbb3VgIl6ywxEjrS4iL2,ECLINLGHAMS20212999,ECLINLRBNNE20212295,14
102,61b31c32bf4b332e08b56a43,2021-12-01 09:30:20.202000,1396822808,FDnYuATxlbb3VgIl6ywxEjrS4iL2,ECLINLGHAMS20212999,ECLINLGHARL20218661,7
103,61b31c32bf4b332e08b56a44,2021-12-01 09:30:20.202000,1396822808,FDnYuATxlbb3VgIl6ywxEjrS4iL2,ECLINLGHAMS20212999,ECLINLGHSHE2012BW0409,11
104,61b31c32bf4b332e08b56a45,2021-12-01 09:30:23.240000,-1180977006,n61qHstQnWiViwWB57yu,ECLINLGHARL20197731,ECLINLRBGEL20144745,2
105,61b31c32bf4b332e08b56a46,2021-12-01 09:32:32.042000,-1655280012,FDnYuATxlbb3VgIl6ywxEjrS4iL2,ECLINLRBNNE20212295,ECLINLGHSHE2012BW0409,0
106,61b31c32bf4b332e08b56a47,2021-12-01 09:33:25.296000,1336566955,XwG1OH8qfSeH0z5vtr63vutXsmm1,ECLINLGHDHA202116,ECLINLGHDHA202155,1
107,61b31c32bf4b332e08b56a48,2021-12-01 09:43:35.807000,1153188321,Ed81mKWoo1Zp3ViCcYvKH2rLzAE3,ECLINLGHARL20206276,ECLINLRBROT20207915,2
108,61b31c32bf4b332e08b56a49,2021-12-01 09:43:49.310000,1153188321,Ed81mKWoo1Zp3ViCcYvKH2rLzAE3,ECLINLGHARL20206276,ECLINLRBROT20207915,2
109,61b31c32bf4b332e08b56a4a,2021-12-01 09:43:51.515000,1630239081,Ed81mKWoo1Zp3ViCcYvKH2rLzAE3,ECLINLRBROT20207915,ECLINLRBROT202111069,0
110,61b31c32bf4b332e08b56a4b,2021-12-01 09:44:08.962000,922748509,FDnYuATxlbb3VgIl6ywxEjrS4iL2,ECLINLGHARN2006AZ6275,ECLINLGHSHE2012BW0409,0
111,61b31c32bf4b332e08b56a4c,2021-12-01 09:54:41.482000,575425209,SdRr2ruuRieAgjr2pxRnIoK2exW2,ECLINLHR20182034,ECLINLPHR2018426,2
112,61b31c32bf4b332e08b56a4d,2021-12-01 09:55:21.328000,-1102177461,ANYpk0K6oBjatY54Z4TX,ECLINLRBGEL20196114,ECLINLRBLIM20205148,0
113,61b31c32bf4b332e08b56a4e,2021-12-01 09:55:25.403000,-1692856902,SdRr2ruuRieAgjr2pxRnIoK2exW2,ECLINLPHR2018426,ECLINLHR20182034,4
114,61b31c32bf4b332e08b56a4f,2021-12-01 10:10:18.363000,679699908,ip4Iofh50UQwQKpFdqapVGQykeF2,ECLINLHR20153356,ECLINLPHR20152298,0
115,61b31c32bf4b332e08b56a50,2021-12-01 10:10:18.363000,679699908,ip4Iofh50UQwQKpFdqapVGQykeF2,ECLINLHR20153356,ECLINLPHR2012BX5006,12
116,61b31c32bf4b332e08b56a51,2021-12-01 10:10:50.952000,897106228,ip4Iofh50UQwQKpFdqapVGQykeF2,ECLINLPHR20152298,ECLINLHR20153356,0
117,61b31c32bf4b332e08b56a52,2021-12-01 10:10:50.952000,897106228,ip4Iofh50UQwQKpFdqapVGQykeF2,ECLINLPHR20152298,ECLINLPHR2012BX5006,5
118,61b31c32bf4b332e08b56a53,2021-12-01 10:10:50.952000,897106228,ip4Iofh50UQwQKpFdqapVGQykeF2,ECLINLPHR20152298,ECLINLPHR2012BX4288,11
119,61b31c32bf4b332e08b56a54,2021-12-01 10:11:33.120000,679699908,ip4Iofh50UQwQKpFdqapVGQykeF2,ECLINLHR20153356,ECLINLPHR2012BX5006,12
120,61b31c32bf4b332e08b56a55,2021-12-01 10:12:02.377000,-1333637927,ip4Iofh50UQwQKpFdqapVGQykeF2,ECLINLPHR2012BX5006,ECLINLPHR2012BX4288,0
121,61b31c32bf4b332e08b56a56,2021-12-01 10:16:39.127000,1179433065,JM7uxdTNW9Nn3NjsqiFQvTMJrhj1,ECLINLRVS20172601,ECLINLRVS2019466,2
122,61b31c32bf4b332e08b56a57,2021-12-01 10:36:32.741000,897817686,dXRXRRGEMPJsErwB5xec,ECLINLRBHAA2008BC7024,ECLINLGHSGR2010BM8974,2
123,61b31c32bf4b332e08b56a58,2021-12-01 10:37:23.638000,442604853,Ed81mKWoo1Zp3ViCcYvKH2rLzAE3,ECLINLRBROT202111069,ECLINLRBMNE20194085,2
124,61b31c32bf4b332e08b56a59,2021-12-01 10:37:34.725000,1790216595,Ed81mKWoo1Zp3ViCcYvKH2rLzAE3,ECLINLRBMNE20194085,ECLINLGHSHE20136074,2
125,61b31c32bf4b332e08b56a5a,2021-12-01 10:37:34.725000,1790216595,Ed81mKWoo1Zp3ViCcYvKH2rLzAE3,ECLINLRBMNE20194085,ECLINLRBROT202111069,3
126,61b31c32bf4b332e08b56a5b,2021-12-01 10:37:59.332000,-204039973,dXRXRRGEMPJsErwB5xec,ECLINLGHSGR2010BM8974,ECLINLRBHAA2008BC7024,19
127,61b31c32bf4b332e08b56a5c,2021-12-01 10:38:10.522000,-160682732,Ed81mKWoo1Zp3ViCcYvKH2rLzAE3,ECLINLGHSHE20136074,ECLINLRBMNE20194085,5
128,61b31c32bf4b332e08b56a5d,2021-12-01 10:38:17.573000,1790216595,Ed81mKWoo1Zp3ViCcYvKH2rLzAE3,ECLINLRBMNE20194085,ECLINLRBROT202111069,3
129,61b31c32bf4b332e08b56a5e,2021-12-01 10:43:49.771000,798610935,uLrPVqosFlY8H7C04iJ4NaiISu53,ECLINLRVS2019990,ECLINLRVS2021926,6
130,61b31c32bf4b332e08b56a5f,2021-12-01 10:46:04.814000,-940728069,AheZ3BKpczZ75i6fZkQlXpFFJM52,ECLINLPHR201816,ECLINLHR2018241,2
131,61b31c32bf4b332e08b56a60,2021-12-01 10:57:25.598000,-869922745,kDBYftrzh1fvtavjGtan,ECLINLRBROT20219087,ECLINLRBOVE20203816,0
132,61b31c32bf4b332e08b56a61,2021-12-01 10:59:03.951000,-46157992,kDBYftrzh1fvtavjGtan,ECLINLHR2021859,ECLINLGHARL20159500,1
133,61b31c32bf4b332e08b56a62,2021-12-01 11:20:43.857000,-1424671425,1wD1L6KJGDMNPv1h8Ajj,ECLINLRVS2013BY9258,ECLINLRVS2006AU9828,10
134,61b31c32bf4b332e08b56a63,2021-12-01 11:20:43.857000,-1424671425,1wD1L6KJGDMNPv1h8Ajj,ECLINLRVS2013BY9258,ECLINLRBARN2008BD8742,18
135,61b31c32bf4b332e08b56a64,2021-12-01 11:22:55.202000,52619741,1wD1L6KJGDMNPv1h8Ajj,ECLINLRVS2006AU9828,ECLINLRBARN2008BD8742,14
136,61b31c32bf4b332e08b56a65,2021-12-01 11:34:27.189000,780671174,FcWUToPLdGPVATInzxQA7F1XqoD3,ECLINLPHR2021475,ECLINLRBDHA20193312,0
137,61b31c32bf4b332e08b56a66,2021-12-01 11:34:27.189000,780671174,FcWUToPLdGPVATInzxQA7F1XqoD3,ECLINLPHR2021475,ECLINLRBGEL20211157,2
138,61b31c32bf4b332e08b56a67,2021-12-01 11:34:27.189000,780671174,FcWUToPLdGPVATInzxQA7F1XqoD3,ECLINLPHR2021475,ECLINLPHR2020287,17
139,61b31c32bf4b332e08b56a68,2021-12-01 11:34:43.506000,-1778932811,FcWUToPLdGPVATInzxQA7F1XqoD3,ECLINLRBDHA20193312,ECLINLRBGEL20211157,1
140,61b31c32bf4b332e08b56a69,2021-12-01 11:34:43.506000,-1778932811,FcWUToPLdGPVATInzxQA7F1XqoD3,ECLINLRBDHA20193312,ECLINLGHDHA20202112,6
141,61b31c32bf4b332e08b56a6a,2021-12-01 11:34:49.882000,-1251856358,FcWUToPLdGPVATInzxQA7F1XqoD3,ECLINLRBGEL20211157,ECLINLGHDHA20202112,0
142,61b31c32bf4b332e08b56a6b,2021-12-01 11:34:49.882000,-1251856358,FcWUToPLdGPVATInzxQA7F1XqoD3,ECLINLRBGEL20211157,ECLINLRBDHA202112576,1
143,61b31c32bf4b332e08b56a6c,2021-12-01 11:36:50.824000,-1801330179,FcWUToPLdGPVATInzxQA7F1XqoD3,ECLINLGHDHA20202112,ECLINLRBDHA202112576,1
144,61b31c32bf4b332e08b56a6d,2021-12-01 11:40:21.341000,-1428492417,JM7uxdTNW9Nn3NjsqiFQvTMJrhj1,ECLINLCRVB20211421,ECLINLCRVB20202264,0
145,61b31c32bf4b332e08b56a6e,2021-12-01 11:47:06.338000,-1825853098,rFtuTulYVPZHPx8WGYxTExhxhy22,ECLINLHR20211779,ECLINLPHR2021432,0
146,61b31c32bf4b332e08b56a6f,2021-12-01 12:06:49.834000,1501364521,mhk6yXVZDLbHoMZ90NH1uubqsk33,ECLINLRBMNE20142797,ECLINLRBZLY2008BC8896,2
147,61b31c32bf4b332e08b56a70,2021-12-01 12:06:49.834000,1501364521,mhk6yXVZDLbHoMZ90NH1uubqsk33,ECLINLRBMNE20142797,ECLINLRBZWB20159010,6
148,61b31c32bf4b332e08b56a71,2021-12-01 12:32:30.953000,-1727448917,H57ri9EqTaEJut1gFrnv,ECLINLRBNHO202110068,ECLINLRBNHO202110069,0
149,61b31c32bf4b332e08b56a72,2021-12-01 12:36:36.439000,926823980,HM2ytmy5sRUHUzAC1y2eOfT3snB3,ECLINLRBOVE2021652,ECLINLRBMNE20171441,0
150,61b31c32bf4b332e08b56a73,2021-12-01 12:44:26.559000,-1184238739,bLnRZNeGNhb6J8X5VaSj,ECLINLRVS20212049,ECLINLRVS20211195,0
